precinct	office	party_detailed	party_simplified	mode	votes	county_name	county_fips	jurisdiction_name	jurisdiction_fips	candidate	district	dataverse	year	stage	state	special	writein	state_po	state_fips	state_cen	state_ic	date	readme_check	magnitude
"TROY"	"REG. OF DEEDS"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	397	"CHESHIRE"	33005	"TROY"	3300577380	"SANTONASTASO"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WALPOLE"	"REG. OF DEEDS"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	640	"CHESHIRE"	33005	"WALPOLE"	3300578420	"SANTONASTASO"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WESTMORELAND"	"REG. OF DEEDS"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	338	"CHESHIRE"	33005	"WESTMORELAND"	3300582660	"SANTONASTASO"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WINCHESTER"	"REG. OF DEEDS"	"REPUBLICAN"	"REPUBLICAN"	"TOTAL"	682	"CHESHIRE"	33005	"WINCHESTER"	3300585540	"SANTONASTASO"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ALSTEAD"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	528	"CHESHIRE"	33005	"ALSTEAD"	3300500820	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CHESTERFIELD"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1109	"CHESHIRE"	33005	"CHESTERFIELD"	3300512260	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"DUBLIN"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	540	"CHESHIRE"	33005	"DUBLIN"	3300519140	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"FITZWILLIAM"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	533	"CHESHIRE"	33005	"FITZWILLIAM"	3300526500	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"GILSUM"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	197	"CHESHIRE"	33005	"GILSUM"	3300529220	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HARRISVILLE"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	461	"CHESHIRE"	33005	"HARRISVILLE"	3300534420	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HINSDALE"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	700	"CHESHIRE"	33005	"HINSDALE"	3300536660	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"JAFFREY"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1196	"CHESHIRE"	33005	"JAFFREY"	3300538500	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 1"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1029	"CHESHIRE"	33005	"KEENE"	3300539300	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 2"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1385	"CHESHIRE"	33005	"KEENE"	3300539300	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 3"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1270	"CHESHIRE"	33005	"KEENE"	3300539300	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 4"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1317	"CHESHIRE"	33005	"KEENE"	3300539300	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 5"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1500	"CHESHIRE"	33005	"KEENE"	3300539300	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MARLBOROUGH"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	652	"CHESHIRE"	33005	"MARLBOROUGH"	3300545460	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MARLOW"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	192	"CHESHIRE"	33005	"MARLOW"	3300545700	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"NELSON"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	233	"CHESHIRE"	33005	"NELSON"	3300550580	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"RICHMOND"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	218	"CHESHIRE"	33005	"RICHMOND"	3300564420	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"RINDGE"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1057	"CHESHIRE"	33005	"RINDGE"	3300564580	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ROXBURY"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	70	"CHESHIRE"	33005	"ROXBURY"	3300565700	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"STODDARD"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	329	"CHESHIRE"	33005	"STODDARD"	3300573700	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SULLIVAN"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	164	"CHESHIRE"	33005	"SULLIVAN"	3300574900	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SURRY"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	250	"CHESHIRE"	33005	"SURRY"	3300575300	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SWANZEY"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1626	"CHESHIRE"	33005	"SWANZEY"	3300575700	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TROY"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	380	"CHESHIRE"	33005	"TROY"	3300577380	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WALPOLE"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1154	"CHESHIRE"	33005	"WALPOLE"	3300578420	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WESTMORELAND"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	528	"CHESHIRE"	33005	"WESTMORELAND"	3300582660	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WINCHESTER"	"REG. OF DEEDS"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	707	"CHESHIRE"	33005	"WINCHESTER"	3300585540	"TILTON"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ALSTEAD"	"REG. OF DEEDS"	""	""	"TOTAL"	0	"CHESHIRE"	33005	"ALSTEAD"	3300500820	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CHESTERFIELD"	"REG. OF DEEDS"	""	""	"TOTAL"	0	"CHESHIRE"	33005	"CHESTERFIELD"	3300512260	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"DUBLIN"	"REG. OF DEEDS"	""	""	"TOTAL"	0	"CHESHIRE"	33005	"DUBLIN"	3300519140	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"FITZWILLIAM"	"REG. OF DEEDS"	""	""	"TOTAL"	1	"CHESHIRE"	33005	"FITZWILLIAM"	3300526500	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"GILSUM"	"REG. OF DEEDS"	""	""	"TOTAL"	0	"CHESHIRE"	33005	"GILSUM"	3300529220	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HARRISVILLE"	"REG. OF DEEDS"	""	""	"TOTAL"	0	"CHESHIRE"	33005	"HARRISVILLE"	3300534420	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HINSDALE"	"REG. OF DEEDS"	""	""	"TOTAL"	0	"CHESHIRE"	33005	"HINSDALE"	3300536660	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"JAFFREY"	"REG. OF DEEDS"	""	""	"TOTAL"	1	"CHESHIRE"	33005	"JAFFREY"	3300538500	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 1"	"REG. OF DEEDS"	""	""	"TOTAL"	1	"CHESHIRE"	33005	"KEENE"	3300539300	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 2"	"REG. OF DEEDS"	""	""	"TOTAL"	1	"CHESHIRE"	33005	"KEENE"	3300539300	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 3"	"REG. OF DEEDS"	""	""	"TOTAL"	2	"CHESHIRE"	33005	"KEENE"	3300539300	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 4"	"REG. OF DEEDS"	""	""	"TOTAL"	1	"CHESHIRE"	33005	"KEENE"	3300539300	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 5"	"REG. OF DEEDS"	""	""	"TOTAL"	2	"CHESHIRE"	33005	"KEENE"	3300539300	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MARLBOROUGH"	"REG. OF DEEDS"	""	""	"TOTAL"	0	"CHESHIRE"	33005	"MARLBOROUGH"	3300545460	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MARLOW"	"REG. OF DEEDS"	""	""	"TOTAL"	0	"CHESHIRE"	33005	"MARLOW"	3300545700	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"NELSON"	"REG. OF DEEDS"	""	""	"TOTAL"	0	"CHESHIRE"	33005	"NELSON"	3300550580	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"RICHMOND"	"REG. OF DEEDS"	""	""	"TOTAL"	1	"CHESHIRE"	33005	"RICHMOND"	3300564420	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"RINDGE"	"REG. OF DEEDS"	""	""	"TOTAL"	1	"CHESHIRE"	33005	"RINDGE"	3300564580	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ROXBURY"	"REG. OF DEEDS"	""	""	"TOTAL"	0	"CHESHIRE"	33005	"ROXBURY"	3300565700	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"STODDARD"	"REG. OF DEEDS"	""	""	"TOTAL"	0	"CHESHIRE"	33005	"STODDARD"	3300573700	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SULLIVAN"	"REG. OF DEEDS"	""	""	"TOTAL"	1	"CHESHIRE"	33005	"SULLIVAN"	3300574900	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SURRY"	"REG. OF DEEDS"	""	""	"TOTAL"	1	"CHESHIRE"	33005	"SURRY"	3300575300	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SWANZEY"	"REG. OF DEEDS"	""	""	"TOTAL"	0	"CHESHIRE"	33005	"SWANZEY"	3300575700	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TROY"	"REG. OF DEEDS"	""	""	"TOTAL"	0	"CHESHIRE"	33005	"TROY"	3300577380	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WALPOLE"	"REG. OF DEEDS"	""	""	"TOTAL"	0	"CHESHIRE"	33005	"WALPOLE"	3300578420	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WESTMORELAND"	"REG. OF DEEDS"	""	""	"TOTAL"	0	"CHESHIRE"	33005	"WESTMORELAND"	3300582660	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WINCHESTER"	"REG. OF DEEDS"	""	""	"TOTAL"	3	"CHESHIRE"	33005	"WINCHESTER"	3300585540	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ALSTEAD"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	630	"CHESHIRE"	33005	"ALSTEAD"	3300500820	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CHESTERFIELD"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1295	"CHESHIRE"	33005	"CHESTERFIELD"	3300512260	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"DUBLIN"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	613	"CHESHIRE"	33005	"DUBLIN"	3300519140	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"FITZWILLIAM"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	664	"CHESHIRE"	33005	"FITZWILLIAM"	3300526500	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"GILSUM"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	239	"CHESHIRE"	33005	"GILSUM"	3300529220	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HARRISVILLE"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	468	"CHESHIRE"	33005	"HARRISVILLE"	3300534420	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HINSDALE"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	859	"CHESHIRE"	33005	"HINSDALE"	3300536660	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"JAFFREY"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1470	"CHESHIRE"	33005	"JAFFREY"	3300538500	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 1"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1115	"CHESHIRE"	33005	"KEENE"	3300539300	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 2"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1490	"CHESHIRE"	33005	"KEENE"	3300539300	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 3"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1419	"CHESHIRE"	33005	"KEENE"	3300539300	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 4"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1419	"CHESHIRE"	33005	"KEENE"	3300539300	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"KEENE WARD 5"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1639	"CHESHIRE"	33005	"KEENE"	3300539300	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MARLBOROUGH"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	730	"CHESHIRE"	33005	"MARLBOROUGH"	3300545460	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"MARLOW"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	236	"CHESHIRE"	33005	"MARLOW"	3300545700	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"NELSON"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	256	"CHESHIRE"	33005	"NELSON"	3300550580	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"RICHMOND"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	268	"CHESHIRE"	33005	"RICHMOND"	3300564420	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"RINDGE"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1347	"CHESHIRE"	33005	"RINDGE"	3300564580	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ROXBURY"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	79	"CHESHIRE"	33005	"ROXBURY"	3300565700	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"STODDARD"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	431	"CHESHIRE"	33005	"STODDARD"	3300573700	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SULLIVAN"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	201	"CHESHIRE"	33005	"SULLIVAN"	3300574900	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SURRY"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	299	"CHESHIRE"	33005	"SURRY"	3300575300	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"SWANZEY"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1989	"CHESHIRE"	33005	"SWANZEY"	3300575700	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"TROY"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	462	"CHESHIRE"	33005	"TROY"	3300577380	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WALPOLE"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	1340	"CHESHIRE"	33005	"WALPOLE"	3300578420	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WESTMORELAND"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	610	"CHESHIRE"	33005	"WESTMORELAND"	3300582660	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"WINCHESTER"	"REG. OF PROBATE"	"DEMOCRAT"	"DEMOCRAT"	"TOTAL"	936	"CHESHIRE"	33005	"WINCHESTER"	3300585540	"LAPLANTE"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"FALSE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"ALSTEAD"	"REG. OF PROBATE"	""	""	"TOTAL"	3	"CHESHIRE"	33005	"ALSTEAD"	3300500820	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"CHESTERFIELD"	"REG. OF PROBATE"	""	""	"TOTAL"	7	"CHESHIRE"	33005	"CHESTERFIELD"	3300512260	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"DUBLIN"	"REG. OF PROBATE"	""	""	"TOTAL"	3	"CHESHIRE"	33005	"DUBLIN"	3300519140	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"FITZWILLIAM"	"REG. OF PROBATE"	""	""	"TOTAL"	11	"CHESHIRE"	33005	"FITZWILLIAM"	3300526500	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"GILSUM"	"REG. OF PROBATE"	""	""	"TOTAL"	0	"CHESHIRE"	33005	"GILSUM"	3300529220	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HARRISVILLE"	"REG. OF PROBATE"	""	""	"TOTAL"	4	"CHESHIRE"	33005	"HARRISVILLE"	3300534420	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
"HINSDALE"	"REG. OF PROBATE"	""	""	"TOTAL"	4	"CHESHIRE"	33005	"HINSDALE"	3300536660	"SCATTER"		""	2022	"GEN"	"NEW HAMPSHIRE"	"FALSE"	"TRUE"	"NH"	33	12	4	2022-11-08	"FALSE"	1
